p_exposure,p_automatable,rationale,raw_ok,job_id,model,provider,construct_target
0.02,0.08,"Sales/medical liaison role; no AI/ML or data-science work described, and tasks appear relationship-driven rather than routine.",1,91c35831c7d9,gpt-5.4-mini,openai,automatability
0.03,0.22,"Traditional network maintenance role; mentions monitoring platforms, but no AI/ML or data-science work.",1,7db4897dc5ea,gpt-5.4-mini,openai,automatability
0.18,0.12,"Uses sales data and analytics support, but no AI/ML building; work is strategic, collaborative, and judgment-heavy.",1,07cb7d9c5489,gpt-5.4-mini,openai,automatability
0.02,0.08,"Clinical cath lab technologist role; no AI/ML work mentioned, and tasks appear specialized hands-on medical procedures.",1,c589a067e886,gpt-5.4-mini,openai,automatability
0.05,0.08,"Analytical R&D scientist role; posting emphasizes lab science and CMC analytics, not AI/ML or routine clerical work.",1,533343ed15ff,gpt-5.4-mini,openai,automatability
0.03,0.12,"Chemist role in new product development; no AI/ML mention. Work appears hands-on, experimental, and judgment-based rather than routine.",1,d6fef97630d2,gpt-5.4-mini,openai,automatability
0.02,0.12,"Legal/regulatory attorney role; no AI or data-science work mentioned, and tasks are specialized judgment-based rather than routine.",1,31ade34b7793,gpt-5.4-mini,openai,automatability
0.03,0.22,"Program management in drug development; dashboards and coordination, but no AI/ML work and substantial human judgment remains.",1,1cacec19734e,gpt-5.4-mini,openai,automatability
0.08,0.18,"Industrial repair role; mentions automation broadly, but core duties are hands-on troubleshooting and maintenance, not AI work.",1,cc2178f63b69,gpt-5.4-mini,openai,automatability
0.08,0.18,"Chemistry lab support role with instruments and SOPs; little evidence of AI/ML work, and tasks require hands-on judgment.",1,6fb70acfc4d6,gpt-5.4-mini,openai,automatability
0.08,0.18,"Process controls engineering is technical, but posting shows no AI/ML work; tasks likely specialized and only partly routine.",1,372d7c30933b,gpt-5.4-mini,openai,automatability
0.02,0.72,Manufacturing support role; no AI/ML mentioned. Tasks sound routine engineering assistance in a fast-paced production environment.,1,2a20999fa0fd,gpt-5.4-mini,openai,automatability
0.03,0.08,"Water process engineering role; no mention of AI/ML or data science, and core work appears specialized, judgment-heavy, and nonroutine.",1,90e57c7d1ebc,gpt-5.4-mini,openai,automatability
0.18,0.22,"Clinical data management role; company mentions data-science, but posting emphasizes database design, validation, and review, not AI work.",1,589cd28801f3,gpt-5.4-mini,openai,automatability
0.08,0.22,"Materials selection and regulatory engineering dominate; no indication of AI/ML work, though some decision support could be automated.",1,5e1a66d49a5a,gpt-5.4-mini,openai,automatability
0.01,0.02,"Traditional veterinary clinical role; no AI, ML, or data-science duties mentioned, and core work is hands-on, non-routine medical judgment.",1,532882e0fbdf,gpt-5.4-mini,openai,automatability
0.03,0.12,"Materials/process engineering role; posting emphasizes hardware, safety, and problem-solving, with no AI, ML, or data-science work mentioned.",1,d93295213b6a,gpt-5.4-mini,openai,automatability
0.03,0.12,"Technical customer-facing engineering role; no AI/ML work mentioned, and tasks are consultative rather than routine.",1,4e896146c53b,gpt-5.4-mini,openai,automatability
0.08,0.55,"Generic researcher posting; no AI/ML mention. Research work may be partly routine, but description is too vague to imply full automation.",1,5bb5abd59358,gpt-5.4-mini,openai,automatability
0.01,0.12,No AI/ML or data-science duties listed; patient care tasks are partly routine but require hands-on human judgment.,1,d7ee6ecd62c6,gpt-5.4-mini,openai,automatability
0.03,0.18,"Partnerships role with sales/relationship work; no AI, ML, or data-science duties mentioned, and tasks seem partly routine but human-driven.",1,8b1fadada535,gpt-5.4-mini,openai,automatability
0.01,0.72,"Hands-on vehicle moving role; no AI/ML mention, and core tasks appear routine and repetitive.",1,1948a6d10e28,gpt-5.4-mini,openai,automatability
0.03,0.18,"Battery controller engineering is technical, but posting mentions no AI/ML or data science; work likely includes some routine control tasks.",1,c9bfc289a9d0,gpt-5.4-mini,openai,automatability
0.03,0.12,"Business development and commercial lead work; no AI/ML or data-science duties mentioned, though some outreach tasks are partially automatable.",1,c6da8100c96c,gpt-5.4-mini,openai,automatability
0.03,0.42,"Insurance/risk analysis with data collection and financial work; no AI/ML mentioned, but some routine administrative tasks are automatable.",1,66a8c5a6ab49,gpt-5.4-mini,openai,automatability
0.08,0.86,"Data annotation/review task, not AI development; work appears repetitive and rule-based, hence highly automatable.",1,8d047a7f035f,gpt-5.4-mini,openai,automatability
0.01,0.18,"Phlebotomy is hands-on clinical work; posting mentions no AI or data-science tasks, though some routine steps are automatable.",1,5aab54565758,gpt-5.4-mini,openai,automatability
0.02,0.78,No AI/ML mentioned; accessioning appears routine sample-processing work with high potential for automation.,1,acb1d29a84c7,gpt-5.4-mini,openai,automatability
0.03,0.08,"Process engineering for nuclear fuel fabrication; no AI/ML mentioned, and work appears hands-on, specialized, and non-routine.",1,07b18013b002,gpt-5.4-mini,openai,automatability
0.08,0.18,Regulatory affairs work is compliance-focused; posting mentions data-driven insights but no AI/ML duties or highly routine automation.,1,257ec9d3a964,gpt-5.4-mini,openai,automatability
0.08,0.22,"Automation/testing role; mentions data integrity and validation, but no AI/ML work and substantial human judgment remains.",1,377f9f8ee0df,gpt-5.4-mini,openai,automatability
0.08,0.22,"Analytical sciences role suggests lab/technical work, but posting gives no AI/ML or data-science duties; some routine analysis may be automatable.",1,3df7a7c935b9,gpt-5.4-mini,openai,automatability
0.05,0.08,"Clinical leadership and trial oversight; no AI/ML work described, and tasks are specialized, judgment-heavy, not routine.",1,a5b1dcbd8a2a,gpt-5.4-mini,openai,automatability
0.01,0.92,"Kitchen cleaner role shows no AI/ML work; tasks appear highly routine, physical, and repetitive.",1,7fae0e3822c9,gpt-5.4-mini,openai,automatability
0.03,0.18,"Clinical monitoring role with regulatory/site oversight; no AI or data-science work mentioned, but some documentation tasks are partially automatable.",1,39041acfb6a2,gpt-5.4-mini,openai,automatability
0.08,0.42,"Operations and quality-control management; mentions analytics, but no direct AI/ML work. Many tasks are process-driven and partly automatable.",1,50928bd59f33,gpt-5.4-mini,openai,automatability
0.08,0.18,"Process engineering is hands-on plant work; no explicit AI/ML or data-science duties, and tasks require troubleshooting and coordination.",1,6a066094dbd4,gpt-5.4-mini,openai,automatability
0.03,0.18,"Manufacturing process optimization role; no explicit AI/ML work, but some routine process analysis and support tasks.",1,75bbdb3ca35a,gpt-5.4-mini,openai,automatability
0.01,0.35,"Tour guiding, cleaning, and cashier work show no AI use; some routine tasks are automatable, but passenger monitoring needs human judgment.",1,e08a97147088,gpt-5.4-mini,openai,automatability
0.18,0.12,"Simulation engineering with physics and control algorithms; no explicit AI/ML, and work appears specialized rather than routine.",1,810b60b74f90,gpt-5.4-mini,openai,automatability
0.08,0.22,"Semiconductor process engineering mentions yield improvement, not AI/ML; tasks are technical but involve complex, non-routine problem solving.",1,37dad1961507,gpt-5.4-mini,openai,automatability
0.01,0.12,"No AI/ML work described; mostly human support, crisis response, and documentation with some routine administrative tasks.",1,c20d3a1a8ca3,gpt-5.4-mini,openai,automatability
0.03,0.62,"No AI/ML work mentioned; repair, maintenance, and installation tasks are fairly routine and potentially automatable.",1,da925a231bc1,gpt-5.4-mini,openai,automatability
0.02,0.18,"No AI/ML duties mentioned; operations leadership is managerial, though some process and P&L tasks are partially automatable.",1,e62e6fcc9d92,gpt-5.4-mini,openai,automatability
0.01,0.18,"Nursing management role; no AI/ML work mentioned. Some routine staffing/oversight tasks are partially automatable, but clinical judgment limits full automation.",1,f1193b0a1d4d,gpt-5.4-mini,openai,automatability
0.03,0.18,"Analytical chemistry lab role uses instruments, not AI; some routine testing could be partially automated.",1,0354cd0fccb8,gpt-5.4-mini,openai,automatability
0.03,0.62,"Analytical lab testing role; no AI/ML mentioned. Core work is instrument maintenance, sample analysis, and data review, partly automatable.",1,768d819aecf4,gpt-5.4-mini,openai,automatability
0.08,0.34,Generic laboratory technician posting; mentions technology development but no AI/ML duties. Some routine lab work may be partially automatable.,1,68178a04278c,gpt-5.4-mini,openai,automatability
0.03,0.18,"Sensory research and lab testing; no AI/ML mentioned. Some procedures are standardized, but managerial and experimental judgment remain.",1,467f1775935b,gpt-5.4-mini,openai,automatability
0.08,0.18,"Data analysis and optimization, but no AI/ML mention; work is engineering judgment, troubleshooting, and safety collaboration.",1,23611c2d16d3,gpt-5.4-mini,openai,automatability
0.12,0.28,"Posting emphasizes semiconductor equipment engineering, not AI/ML work; tasks seem technical but not highly routine.",1,3f3a9d44da3d,gpt-5.4-mini,openai,automatability
0.08,0.18,"Hands-on experimental chemistry with instrumentation; little explicit AI/ML, and lab work is only partly routine.",1,bb608ebe742c,gpt-5.4-mini,openai,automatability
0.01,0.72,No AI/ML work described; mostly routine meal selection intake and repetitive patient communication.,1,f808e7393490,gpt-5.4-mini,openai,automatability
0.02,0.08,"Clinical nursing role with evidence-based care; no AI/ML work, and core tasks require human judgment and patient interaction.",1,0e5bf26d69d9,gpt-5.4-mini,openai,automatability
0.01,0.18,"Traditional pharmaceutical sales role; no AI/ML work mentioned. Some routine outreach and planning, but relationship-based field sales limits automation.",1,3dd8c3981994,gpt-5.4-mini,openai,automatability
0.03,0.12,"No AI/ML duties mentioned; some reporting and tracking are routine, but supervision, compliance, and contract management limit automation.",1,79a1c8700b3b,gpt-5.4-mini,openai,automatability
0.02,0.18,"Sales role with scientific products; no AI/ML or data-science duties mentioned. Core work appears relationship-driven, only partly routine.",1,5ad3917b9f4c,gpt-5.4-mini,openai,automatability
0.03,0.18,"Production planning and inventory coordination are manual; posting mentions digital printing, not AI or machine-learning work.",1,b452b1974865,gpt-5.4-mini,openai,automatability
0.86,0.12,"Explicitly trains and evaluates AI models; work is expert judgment, not routine machine-executable tasks.",1,81840c11dc32,gpt-5.4-mini,openai,automatability
0.08,0.22,"Regulatory and quality systems work, not AI/ML development; some documentation tasks are routine, but strategy and compliance require judgment.",1,8612a22947c7,gpt-5.4-mini,openai,automatability
0.01,0.72,Phlebotomy is hands-on clinical work with no AI/ML mention; core tasks are procedural and potentially automatable.,1,0055e6500b35,gpt-5.4-mini,openai,automatability
0.08,0.18,"Sales role for BI technology; little direct AI/ML work, and core tasks are relationship-driven rather than highly routine.",1,da5107598277,gpt-5.4-mini,openai,automatability
0.97,0.18,"Explicit AI training/refinement role; tasks rely on human public health judgment, not routine machine-executable work.",1,9b17d19c0977,gpt-5.4-mini,openai,automatability
0.02,0.72,"Sales/call-center insurance role with structured, well-defined processes; no AI/ML work mentioned.",1,b06f043b680c,gpt-5.4-mini,openai,automatability
0.08,0.62,"Process mapping and improvement work, not AI/ML; many routine documentation and flowchart tasks are software-assisted and partly automatable.",1,1b01c861bc2b,gpt-5.4-mini,openai,automatability
0.02,0.12,"Clinical lab testing role; no AI/ML mentioned. Work is instrument-based and procedural, with some routine tasks but human oversight needed.",1,5efb4f666587,gpt-5.4-mini,openai,automatability
0.08,0.05,"Generic biotech co-op posting; mentions science-based medicine, but no AI, ML, data science, or routine clerical tasks.",1,ceec863bea52,gpt-5.4-mini,openai,automatability
