p_exposure,p_automatable,rationale,raw_ok,job_id,model
0.01,0.72,"Housekeeping/infection-control role; no AI/ML work described, and core cleaning tasks are highly routine.",1,158d8c0cc074,gpt-5.4-mini
0.05,0.12,"Medical oncologist role; posting emphasizes clinical care, not AI/ML work. Some routine tasks are computer-assisted, but not highly automatable.",1,5201b652160f,gpt-5.4-mini
0.02,0.15,"Healthcare operations leadership role; no AI/ML work described, though some routine coordination and oversight may be automatable.",1,42c7b3eec4f2,gpt-5.4-mini
0.01,0.15,"Manual railcar inspection and repair; no indication of AI/ML or data-science work, and tasks are physical, not highly routine-computerized.",1,aeaea8088d7e,gpt-5.4-mini
0.03,0.45,"Hands-on service technician work; no AI/ML or data-science duties mentioned, but some testing/maintenance tasks may be partially automatable.",1,f79a46641e60,gpt-5.4-mini
0.01,0.82,"Warehouse order-selection driving work; no AI/ML tasks mentioned, and duties appear routine and highly automatable.",1,632924d1d097,gpt-5.4-mini
0.99,0.12,"Direct autonomy/AI/ML algorithms role; tasks are specialized engineering, not routine or easily automated.",1,887d04208e0e,gpt-5.4-mini
0.03,0.12,"Thin-film manufacturing role; no AI/ML mentioned, and work is specialized process engineering with some automation resistance.",1,1573a9acd0b8,gpt-5.4-mini
0.03,0.18,Industrial maintenance work on cane equipment; mentions automated environments but no AI/ML or data-science duties.,1,73fa3b6824e9,gpt-5.4-mini
0.03,0.78,"Generic laboratory operations posting; no AI/ML mention. Duties sound routine, standardized, and potentially automatable.",1,5f5386bf7c55,gpt-5.4-mini
0.03,0.45,Quality assurance and data validation suggest manual testing work; no clear AI/ML or data-science responsibilities.,1,332a70a9614e,gpt-5.4-mini
0.03,0.02,"Founder/co-founder role, not an AI or data-science job; tasks are entrepreneurial and non-routine.",1,fa9516ff1ac5,gpt-5.4-mini
0.4,0.05,"Uses single-cell omics and patient data, but role is experimental cancer biology; tasks are largely non-routine research.",1,2538d3c2b530,gpt-5.4-mini
0.03,0.18,"Posting is generic corporate/operations text; no AI, ML, data-science, or clearly repetitive clerical task details.",1,003cd465bfdd,gpt-5.4-mini
0.02,0.83,"Sales representative role; no AI/ML tasks mentioned. Core duties likely routine outreach, making it highly automatable.",1,cceba5a0ec89,gpt-5.4-mini
0.08,0.12,"Semiconductor process engineering may use data analysis, but posting mentions no AI/ML; hands-on fab work and problem-solving reduce automation.",1,498ffcedae7a,gpt-5.4-mini
0.02,0.12,"Medical affairs oncology role; focuses on scientific support and strategy, with no AI/ML or data-science tasks described.",1,2e9785ff7493,gpt-5.4-mini
0.02,0.72,"Medical assistant posting shows patient support tasks, not AI/ML work; many routine administrative and clinical duties are partly automatable.",1,aa6916b1d311,gpt-5.4-mini
0.05,0.12,"Manufacturing reliability role; posting shows no AI/ML work and mostly physical, maintenance-oriented tasks, not highly automatable.",1,c571a69e7c7a,gpt-5.4-mini
0.03,0.12,"Manufacturing/process engineering role; no clear AI/ML or data-science work, and tasks are mostly specialized, non-routine support.",1,4a75b1481307,gpt-5.4-mini
0.89,0.18,"Strong MBSE, modeling, simulation, automation, and Python/Cameo use suggest AI/data methods; principal systems engineering is not routine.",1,451286139843,gpt-5.4-mini
0.03,0.22,"Manufacturing electrical engineer role; no AI/ML duties mentioned. Some engineering work is nonroutine, but much may be standardized.",1,f3cc630c4a0d,gpt-5.4-mini
0.02,0.08,"Construction project management; no AI/ML or data-science duties, and the role is largely complex, coordination-heavy, not routine.",1,fc62b1d5c8e4,gpt-5.4-mini
0.04,0.06,"Engineering design role; no AI/ML/data-science duties mentioned, and tasks are specialized non-routine design work.",1,86713276a3b6,gpt-5.4-mini
0.08,0.05,"Clinical trial leadership role; involves research and judgment, but no direct AI/ML work and core tasks are largely non-routine.",1,e929eca1d1be,gpt-5.4-mini
0.01,0.55,"Sales role with in-home customer interaction; no AI/ML work described, but core selling tasks are partly routinizable.",1,4fbdaee3a8fa,gpt-5.4-mini
0.02,0.24,"Internal audit strategy/reporting role; no AI/ML work mentioned, but some planning and reporting tasks may be partially automatable.",1,4d61e3cbb7b2,gpt-5.4-mini
0.01,0.12,"Cath lab technologist is clinical equipment operation, not AI/ML work; some imaging tasks are semi-automated but hands-on care remains.",1,cb34a215ac0c,gpt-5.4-mini
0.08,0.12,"Posting is for chemical/process engineering; no direct AI/ML duties. Core work appears specialized, design-focused, and not easily routine-automated.",1,7c2242d9f429,gpt-5.4-mini
0.12,0.28,"Posting is generic and mentions AI only in company boilerplate; role appears application-engineering focused, not data/ML centered.",1,5cefaa923bc0,gpt-5.4-mini
0.83,0.18,Computational biology and genomic selection imply data/model work; research-heavy genetics tasks are not easily automated.,1,cbeafc5fedf9,gpt-5.4-mini
0.03,0.55,"No AI/ML mention; mostly routine office, scheduling, support, and basic social media tasks.",1,e90f549df194,gpt-5.4-mini
0.99,0.02,"Explicit AI specialist building autonomous agent systems; highly AI-exposed, but work is research/engineering, not routine.",1,459f373f8966,gpt-5.4-mini
0.03,0.12,"Mouse-experiment research technician; no AI/ML work mentioned, and tasks are hands-on, though some data collection is routine.",1,94cf638dee4f,gpt-5.4-mini
0.02,0.35,"Hardware validation/debug role; little evidence of AI/ML use, but some repetitive testing and bring-up work may be automatable.",1,06b1fdc757d6,gpt-5.4-mini
0.02,0.18,"Clinical research coordination, administration, and stakeholder management; no indication of AI/ML work, though some routine paperwork is automatable.",1,f23b36c1862e,gpt-5.4-mini
0.26,0.12,"Specialized nuclear engineering analysis; model-based work, but no indication of AI/ML or routine clerical automation.",1,5dc2742dc657,gpt-5.4-mini
0.02,0.12,"Engineering/project role with no AI or data-science duties; some routine work, but much requires client-facing judgment.",1,1f2bcf2ba3f3,gpt-5.4-mini
0.03,0.12,Engineering support role; no AI/ML/data-science duties mentioned. Tasks are complex but mostly human troubleshooting and process support.,1,7601dbcc924d,gpt-5.4-mini
0.95,0.12,"Strongly AI/ML-centric robotics role; core work appears specialized engineering, not routine or easily automated.",1,26ffc2499caf,gpt-5.4-mini
0.02,0.27,"Chemical plant role; posting emphasizes manufacturing and safety, with no AI, data science, or automation-specific duties described.",1,adc9d40b0d3e,gpt-5.4-mini
0.04,0.18,"Process engineering role; no AI, ML, or data-science duties mentioned. Some standardized engineering tasks may be partially automatable.",1,da5eabdf92b6,gpt-5.4-mini
0.01,0.12,"Pharmacist role; no AI or data-science work mentioned. Some tasks are procedural, but clinical judgment limits automation.",1,bb9012bc75c3,gpt-5.4-mini
0.02,0.06,"No AI or data work mentioned; role is hands-on rehab leadership and patient care, so low AI exposure and low automation.",1,dc979623249d,gpt-5.4-mini
0.32,0.08,"Mentions AI/robotics as part of manufacturing strategy, but role is scientific leadership and technical accountability, not routine work.",1,7542c160df13,gpt-5.4-mini
0.01,0.72,"Security officer role; no AI/ML work mentioned. Tasks appear routine, monitor-and-respond duties with high automation potential.",1,165010928dcd,gpt-5.4-mini
0.12,0.18,"Sales leadership role with data-driven management, but no AI/ML work; core tasks are relationship and coaching heavy, not highly routine.",1,11e3bb8f9b76,gpt-5.4-mini
0.03,0.08,"Manufacturing logistics/process engineering role; no AI/ML or data-science duties mentioned. Mostly operational, but not highly routine clerical work.",1,496d9a0f950c,gpt-5.4-mini
0.01,0.78,"No AI/ML work mentioned; vehicle shuttling is manual, repetitive, and likely highly routinizable.",1,6c1a131d8f4b,gpt-5.4-mini
0.02,0.55,Standard lab testing role; no AI/ML work mentioned. Many specimen-analysis tasks are routine and increasingly automatable.,1,ead20395d74c,gpt-5.4-mini
0.03,0.32,"No AI/ML duties mentioned; clinical monitoring and regulatory coordination are partially structured, documentation-heavy tasks.",1,0349e5b6c417,gpt-5.4-mini
0.01,0.07,"Hands-on welding/fitting role; no AI/ML or data work mentioned, though some repetitive tasks could be partly automated.",1,3572e02286e5,gpt-5.4-mini
0.01,0.87,Pure machine-operator posting; no AI/ML work mentioned. Core tasks appear repetitive and highly automatable.,1,e2cbc0c3eeb2,gpt-5.4-mini
0.01,0.72,"Machine operator role with equipment setup, operation, and cleanup; no AI/ML or data-science duties mentioned.",1,0fec61b6dc09,gpt-5.4-mini
0.02,0.78,"Sales-focused insurance producer role; no AI/data science work mentioned, and core tasks appear routine and scriptable.",1,08670be9ac4b,gpt-5.4-mini
0.05,0.35,"Hands-on lab support and compliance role, with no mention of AI/ML or data-science methods.",1,d377104c1e8a,gpt-5.4-mini
0.03,0.22,"Environmental sampling and documentation; no explicit AI/ML work. Some data compilation is routine, but field technical tasks limit automation.",1,ffb1cb8cecae,gpt-5.4-mini
0.05,0.35,"Sales/insurance role with tech-enabled tools, but no AI/ML work; client-facing routine lead-follow-up and sales tasks are partly automatable.",1,06fcbe4ccabd,gpt-5.4-mini
0.02,0.63,"Specimen processing and clerical checks; no AI/ML work mentioned. Tasks are repetitive, standardized lab support and phlebotomy.",1,471110e1de30,gpt-5.4-mini
0.08,0.62,"Quality inspection role with statistical data; no direct AI/ML work, but many routine testing and inspection tasks.",1,d794c8d88c1b,gpt-5.4-mini
0.02,0.72,Sales/account management role; no AI/ML work described. Core outreach and consultative promotion appear routine and process-driven.,1,04e6d435ad1d,gpt-5.4-mini
0.03,0.12,Audio/video and network operations only; no AI/ML work mentioned. Tasks are technical but mostly hands-on and situational.,1,6e2caa46b223,gpt-5.4-mini
0.99,0.2,"Directly trains and evaluates AI models; core work needs expert biology judgment, not routine automation.",1,2f63d1b5a73f,gpt-5.4-mini
0.02,0.45,"No AI/ML work described; clerical accessioning and data entry are moderately routine, but involve regulated specimen handling.",1,bc9ffcf5360f,gpt-5.4-mini
0.03,0.08,"Generic corporate posting; no AI, ML, data science, or routine clerical task detail indicated.",1,38013748f406,gpt-5.4-mini
0.03,0.18,"Pure sales territory role; no mention of AI/ML or data work, but some routine sales tasks are partially automatable.",1,21494732d49f,gpt-5.4-mini
0.03,0.23,"Clinical sales and product education role; no AI/ML or data-science work, but some routine demos and presentations are partially automatable.",1,6cbcb7740a79,gpt-5.4-mini
0.02,0.28,No AI/ML/data-science work mentioned; hands-on equipment operation and patient monitoring are partly routine but clinically supervised.,1,3f54fa5cad9d,gpt-5.4-mini
0.08,0.34,"Flow cytometry lab associate; posting emphasizes lab operations, not AI/ML. Some routine instrument work is automatable, but wet-lab judgment remains.",1,0f6ee34ff9e9,gpt-5.4-mini
0.03,0.18,"Quality testing and continuous improvement, with no mention of AI, ML, data science, or highly routine clerical work.",1,5de1e3e9f56c,gpt-5.4-mini
0.1,0.12,"Product management for spatial biology antibodies; mentions digital product management, but no direct AI/ML or routine automation focus.",1,8899a54ee063,gpt-5.4-mini
0.14,0.22,"Cloud consulting and migration work; little AI/ML content, though some tasks are standardized and partly automatable.",1,b2fe7df7b4a7,gpt-5.4-mini
0.02,0.78,"Pharmacy technician work is operational and repetitive; posting shows no AI, ML, or data-science responsibilities.",1,2385b2f37666,gpt-5.4-mini
0.01,0.18,"Sales-focused healthcare territory role; no evidence of AI/ML work, though some repetitive outreach and coordination could be partially automated.",1,a64f385013b8,gpt-5.4-mini
0.02,0.68,Clinical certification/lab review role; no AI/ML work mentioned. Likely repetitive evaluation and reporting tasks.,1,48bf9915852e,gpt-5.4-mini
0.02,0.12,"Sales role focused on HCP engagement and medicine adoption; no evidence of AI, ML, or data-science work.",1,91c35831c7d9,gpt-5.4-mini
